scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,target_util_available,target_util_value_pct,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean,gpu_product_class,recommended_cuda_arch,input_dir,architecture_label
pair,launch_shape_tensor_mma_f16acc_t032_b01,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,37.38144663681253,0.28751974487299997,0.0712761611938,164.99712,231.99557274754872,22.65581765112781,nan,1312000000.0,8192.0,8192.0,nan,nan,44.994,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.0256252717952035,nan,1.1241761595199975,nan,2,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.82360444089691,0.27683941650399996,0.0643471069336,162.47808,244.6814422442611,23.894672094166122,nan,1312000000.0,8192.0,8192.0,-0.7938800292910431,-36.02885998056789,46.928,-8.53254634233732,-0.18182207514356716,1.181822075143567,1.2192792179751808,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0773094953210367,nan,3.3676302048600064,nan,2,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.608546792069646,0.278381469727,0.06458982086180001,162.47808,243.32606536881357,23.762311071173198,nan,1312000000.0,8192.0,8192.0,1.004957419506588,33.503275318078806,48.718,10.801185868944536,0.2217083186695787,0.7782916813304213,0.8025825773688744,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.092434628261355,nan,4.122196516970291,nan,3,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.51573665884339,0.279052276611,0.06459391784669999,162.47808,242.74113984271375,23.70518943776501,nan,1312000000.0,8192.0,8192.0,0.4206241494839689,10.915002133713244,49.41,4.520827978735348,0.09149621491065266,0.9085037850893474,0.9364586543913445,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0889038937456417,nan,4.034094666391432,nan,3,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.479079636477906,0.279318115234,0.06459391784669999,162.47808,242.51011304265398,23.682628226821674,nan,1312000000.0,8192.0,8192.0,0.42855922866317847,11.513465705766407,48.02,4.606113447985891,0.09592072986226344,0.9040792701377366,0.9310329634579955,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.055248464757387,nan,2.5141294834858456,nan,3,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.26285991513325,0.280896514893,0.0645897903442,162.47808,241.1474123346143,23.549551985802175,nan,1312000000.0,8192.0,8192.0,-0.22912400687629153,-11.002908280614776,50.057,-2.462602830001721,-0.04919597319059714,1.049195973190597,1.0625277332496101,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1133764361086722,nan,5.097363369865555,nan,3,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.3937447853668,0.279938934326,0.06458982086180001,162.47808,241.97229964937793,23.630107387634563,nan,1312000000.0,8192.0,8192.0,0.22167164242890894,5.746647651599659,48.374,2.3825055323482403,0.04925177848323976,0.9507482215167602,0.9662037080859533,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.068436810453893,1.096005122904633,3.09851011918078,0.9660908315000007,3,1,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.643118854759,0.278132415771,0.0655390701294,162.47808,243.54395194276802,23.78358905691094,nan,1312000000.0,8192.0,8192.0,nan,nan,48.061,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.1965336061133893,nan,7.894138196500009,nan,2,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.404303516604024,0.279861968994,0.0646502380371,162.47808,242.03884487681367,23.636605945001335,nan,1312000000.0,8192.0,8192.0,0.5945549270307581,17.497752513626125,48.518,6.390219278453593,0.13170821712464637,0.8682917828753536,0.8958642648980091,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.055616848646916,nan,2.556247814829675,nan,3,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b01,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,32.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,38.48523125479025,0.279273468018,0.0648476791382,162.47808,242.54888293180974,23.686414348809542,nan,1312000000.0,8192.0,8192.0,nan,nan,47.263,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.0409415071217212,nan,1.8589118003799996,nan,2,0,energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2793s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2793105529784,,162.47808,242.5176925560746,23.683368413679155,1312000000.0,,,,48.608000000000004,5.740170421293522,0.11801705181007618,0.8819829481899237,0.9064284336404353,,,,,1.0721281291730385,1.096005122904633,3.2650357201716047,0.9660908315000007,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,True,True,True,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,78.69335684665643,0.27315911865200004,0.0650833892822,164.99712,488.3842664100814,47.69377601660952,nan,2624000000.0,8192.0,8192.0,0.246300268744789,13.737074147595251,49.676,5.294423287286385,0.10657909830272938,0.8934209016972706,0.9220424578986405,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1619284111948442,nan,6.9229357652450005,nan,2,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.56744795703358,0.27712408447299997,0.0661616668701,162.47808,488.8602001451666,47.740253920426426,nan,2624000000.0,8192.0,8192.0,-0.038083443754136095,-8.439566970275905,49.882,-0.8186343949177086,-0.016411418846832698,1.0164114188468327,1.0483606060611508,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1087125595666603,nan,4.891078259656084,nan,3,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.95616656922815,0.2793253479,0.0653956451416,162.47808,485.007667292041,47.36403000898838,nan,2624000000.0,8192.0,8192.0,nan,nan,52.919,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.1303565427010818,nan,6.102798208001161,nan,3,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.74876812847229,0.280080169678,0.0648448028564,162.47808,483.7005617222682,47.23638298069025,nan,2624000000.0,8192.0,8192.0,-1.0710591951137283,-85.5279703700852,30.404,-23.02328281479924,-0.7572451919089344,1.7572451919089345,1.812778412371389,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.6608002533238134,nan,-15.60687824508,nan,2,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.95896647331739,0.279315185547,0.0645946578979,162.47808,485.02531337566893,47.36575325934267,nan,2624000000.0,8192.0,8192.0,-0.025397163063809652,-7.592546551454404,53.271,-0.5459325409643441,-0.01024821274172334,1.0102482127417234,1.041022604556726,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1338159497815368,nan,6.287183966838498,nan,3,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.7616151669295,0.280033294678,0.0645928955078,162.47808,483.7815287510525,47.244289917094974,nan,2624000000.0,8192.0,8192.0,nan,nan,33.484,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,0.7238509822265156,nan,-12.774139896426654,nan,3,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t032_b02,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,64.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.21479119284766,0.278389770508,0.0645936965942,162.47808,486.6376201729858,47.52320509501814,nan,2624000000.0,8192.0,8192.0,nan,nan,52.708,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.160174795407012,nan,7.276914780199995,nan,2,0,valid_no_l2_count 2 < required 5; pure_fp16_candidate_count 2 < required 5; energy source is unavailable or undersampled; baseline elapsed_s is below 0.25s,test elapsed_s 0.2762s < warning threshold 1s,,,,,,,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,0.2761850585935,,163.7376,486.79528299380985,47.53860185486424,2624000000.0,,,,49.078,5.583349818184484,0.11385345539190289,0.8861465446080972,0.9146401957988561,,,,,1.091368564640066,nan,3.9555891782688377,nan,consumer,86,results/diagnostic_fp16_launch_shape_rtx3090_20260602_125100,"ga102
GeForce RTX 3090"
