scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean
pair,launch_shape_tensor_mma_f16acc_t032_b04,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.7903652115589,1.1181875,1.03808813477,162.47808,969.2466453113941,94.65299270619083,100.0,20992000000.0,8192.0,8192.0,0.25214199985771185,31.516418696293442,228.798,43.359968141419216,0.189512006841927,0.810487993158073,0.8403055208902388,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9729906828391005,0.997287726527657,-6.351219859318405,-0.48246589343773394,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.42548484768048,1.12084680176,1.0387916259799999,162.47808,966.9470274637957,94.4284206507613,100.0,20992000000.0,8192.0,8192.0,0.44233869554606886,61.593461730552235,249.756,76.06742136343001,0.304566942789883,0.6954330572101171,0.7155764051555249,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.048160533874367,0.9270216610947632,11.475706162934102,-13.038728052571429,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.768995797642,1.11834289551,1.03760961914,162.47808,969.1119669606227,94.6398405234983,100.0,20992000000.0,8192.0,8192.0,0.3528347850017153,48.334452037373694,231.617,60.675750352945215,0.26196587622214784,0.7380341237778522,0.7597532696474422,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9732501521608322,0.9137776656668751,-6.366009286727206,-15.410094884883932,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.4605325005493,1.1205908203100001,1.03631933594,161.9182933333333,970.5116206793178,94.77652545696463,100.0,20992000000.0,8192.0,8192.0,0.40266925366652107,55.78262936741734,239.588,69.24560771455066,0.28901951564581974,0.7109804843541803,0.7315482337568302,15.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0059110077145004,0.9046094671882534,1.4078845001601508,-17.088920166241166,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.01169233515748,1.1238779296899999,1.03861621094,161.6384,969.3487002544027,94.66295900921902,100.0,20992000000.0,8192.0,8192.0,0.380133682078357,52.00951240934188,233.447,65.37024515431523,0.2800217829071062,0.7199782170928938,0.7419654090669363,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9685218682190601,0.8916816093840549,-7.587309766559656,-19.410249332062648,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.36077986525547,1.12131970215,1.03727612305,161.7783466666667,970.7197645281592,94.79685200470304,100.0,20992000000.0,8192.0,8192.0,0.24518789851099637,31.780051348497352,232.863,42.16409592252691,0.1810682500978125,0.8189317499021875,0.8425534002522905,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9714075397545584,1.0100123331745137,-6.854101700524723,1.7990852575022984,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.3188860441522,1.12162609863,1.03750720215,161.7783466666667,970.4545913842024,94.77095618986351,100.0,20992000000.0,8192.0,8192.0,0.24216481503665047,31.237319860528686,234.776,41.64422694706681,0.177378552096751,0.822621447903249,0.8464441246560216,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9728689595225057,1.0245249010694835,-6.547353676769092,4.399701009865595,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b04,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.2338669354919,1.12224841309,1.0374235839800001,161.6384,970.7562048494894,94.80041062983295,100.0,20992000000.0,8192.0,8192.0,0.46234663753962896,64.38492629964162,255.744,79.50811639997966,0.3108894691565771,0.6891105308434229,0.709222229652683,15.0,nvml_total_energy_counter,nvml_total_energy_counter,1.067328712028408,0.928136202469531,16.132718941168065,-12.982829548785418,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,160.23585741867802,1.07320837402,1.01302270508,162.47808,1009.8686419529718,98.61998456571989,98.0,20992000000.0,8192.0,8192.0,0.28037730042923537,39.14463488133552,222.99,48.21549294068129,0.21622266891197492,0.783777331088025,0.8062117874299031,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9522046528588738,0.9684985605208489,-11.192850640879328,-5.519834519872006,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.45127150678812,1.07848913574,1.02048052979,162.47808,1004.9238766420125,98.13709732832152,99.0,20992000000.0,8192.0,8192.0,0.2948666981671062,41.62606932108949,230.296,50.70718343515253,0.22018264943877675,0.7798173505612233,0.8000140434010773,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9515283681561763,0.9628720871571591,-11.73146623966241,-6.738203962913076,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.79481051896994,1.08294763184,1.02072296143,162.47808,1000.7866043925754,97.73306683521244,97.0,20992000000.0,8192.0,8192.0,0.3423062724994491,46.136623917101616,237.805,58.86519928675071,0.24753558287988356,0.7524644171201165,0.7817264449050398,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9447624949821234,0.940093383371702,-13.903764121187635,-11.16675859777402,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.30819137873348,1.07945776367,1.0204610595699999,162.47808,1004.0221300733186,98.04903613997253,99.0,20992000000.0,8192.0,8192.0,0.22769211444258405,30.08524567702966,237.046,39.15540780137451,0.16518063076944775,0.8348193692305522,0.8590256223042204,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9566558283503341,1.0497020872916605,-10.740082491928405,9.113309634243393,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,159.450062319068,1.07849731445,1.02053668213,162.1632,1006.8675495718242,98.32690913787346,nan,20992000000.0,8192.0,8192.0,0.3121090041430757,937.4652938958236,234.496,53.67228182504607,0.22888357082869673,0.7711164291713033,0.15171333894287034,15.0,nvml_total_energy_counter,nvml_total_energy_counter,5.129579827453709,0.9599004338671698,188.7815345100649,-7.356861340368624,4,7,,"test NVML-counter/power-trace ratio 5.13 outside [0.5, 1.5]; SM utilization samples missing or sparse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.4758405166631,1.08512731934,1.02591381836,161.49845333333332,1004.8347667709123,98.1283951924719,98.0,20992000000.0,8192.0,8192.0,0.2068740704271738,26.66173394603848,234.845,35.575402384648044,0.15148460637717662,0.8485153936228234,0.8732197525630963,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9407950614186009,1.0370175459549165,-14.778971926344099,6.921200174758354,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.3797190536755,1.08578588867,1.02471557617,161.21856,1005.9687439893007,98.23913515520515,98.0,20992000000.0,8192.0,8192.0,0.22118182401003875,28.765402607839263,233.753,38.03585617607666,0.16271815196415304,0.8372818480358469,0.8623792066534839,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9426198460516788,1.0242510638777267,-14.229260270790604,4.499292780984291,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.47357644615388,1.08514282227,1.02552575684,161.3585066666667,1005.6918946088921,98.21209908289961,99.0,20992000000.0,8192.0,8192.0,0.27591020762726504,39.4893866472886,233.714,47.44730278716659,0.20301437991376894,0.7969856200862311,0.8129716377098863,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9436868926633112,0.9774231871405578,-13.946534248179432,-4.183355999307224,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.51064759835285,1.08488903809,1.0274649658200001,161.3585066666667,1005.9271524867439,98.23507348503358,97.0,20992000000.0,8192.0,8192.0,0.2997187735027227,41.33789452125356,235.343,51.54157767368011,0.21900620657372477,0.7809937934262752,0.8038603435209517,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9396517784621414,0.9654327297645771,-15.114675273246945,-6.415101210677335,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t032_b08,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,156.27158524498182,1.10043334961,1.02768945312,161.3585066666667,991.7178002981519,96.8474414353664,99.0,20992000000.0,8192.0,8192.0,0.27895891979385484,37.50258149834224,233.312,47.97157903820883,0.20561128033795445,0.7943887196620456,0.8178845585462474,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9172127359416798,0.9515448623355891,-21.058650185602005,-9.072624890002402,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,77.39614314505681,1.1109498291,1.03095495605,162.47808,487.78057065013434,47.63482135255217,100.0,10496000000.0,8192.0,8192.0,0.41162002812779996,27.032573754566073,191.885,35.39242037435915,0.1844459982508229,0.8155540017491771,0.8389924796492682,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.968077791542962,0.8561322093802566,-6.32737681133645,-25.102396951440852,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,76.92759061368346,1.11771643066,1.03760388184,162.47808,484.8275705154312,47.34644243314757,100.0,10496000000.0,8192.0,8192.0,0.37802698104216836,24.752761594887687,192.844,32.50398161320837,0.1685506503350292,0.8314493496649709,0.8528425582280545,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9487476779856536,0.8487742778708598,-10.417630541683451,-27.206132324840382,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,76.97109333507623,1.1170847168,1.03843505859,162.47808,485.1017415710357,47.37321695029645,100.0,10496000000.0,8192.0,8192.0,0.17749640896937025,8.781627919976643,191.973,15.261714911580242,0.07949927808379428,0.9205007219162057,0.947406368783767,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9345827157172981,0.9122727025320682,-13.43738986865867,-16.411640349987152,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,76.94097664615667,1.11752197266,1.0370854492200001,162.47808,484.91193449396025,47.3546811029258,100.0,10496000000.0,8192.0,8192.0,0.3556452896727652,22.549382431179595,191.914,30.579531451640577,0.15933976391321414,0.8406602360867859,0.8649069660401159,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9306436770964206,0.8401725476022849,-14.3024120630634,-29.2945404783502,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,76.92441495045313,1.1177625732399998,1.0468094482399999,162.47808,484.8075562516741,47.34448791520254,100.0,10496000000.0,8192.0,8192.0,0.20218089605340783,10.591757582949725,194.065,17.38416689132805,0.08957909407326436,0.9104209059267356,0.9371998924115007,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.934128600903299,0.9221268733454308,-13.684767871725427,-14.380731518693892,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,77.00314446752077,1.11661975098,1.0406472168,162.47808,485.3037402629405,47.39294338505278,100.0,10496000000.0,8192.0,8192.0,0.3069426295756373,18.797787075741354,189.2,26.391919329492083,0.13949217404594125,0.8605078259540587,0.8857986846543778,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9107309668685695,0.8403734118090276,-18.545214429832896,-29.657978080612935,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,77.01381165666285,1.11646508789,1.0374921875,162.47808,485.37096903424,47.39950869474999,100.0,10496000000.0,8192.0,8192.0,0.3593105170376924,22.605430691610707,194.081,30.894679546491858,0.15918446188185273,0.8408155381181472,0.8660568297389044,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9365510696584395,0.9090161872172975,-13.148489440208976,-15.630220218029194,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,77.00455873198122,1.11659924316,1.04032751465,162.47808,485.3126535071609,47.39381381905868,100.0,10496000000.0,8192.0,8192.0,0.3839999504572559,27.094376035956145,195.918,33.01755682815474,0.16852742896596912,0.8314725710340309,0.8433707854148575,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9481143334718674,0.8385541074683067,-10.721635203672747,-29.627693481858813,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
